latitude,longitude,data,bright_ti4,bright_ti5,frp,scan,track,confidence_num,daynight_num,fonte,classe,data_original,ano,mes,dia,dia_do_ano,risco_fogo,diferenca_brilho,temperatura,umidade,vento,chuva,frp_por_brilho,periodo_seco
-2.288717462640985,-58.42282228493047,2024-06-14,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-06-14,2024,6,14,166,0.0,0.0,,,,,0.0,0
-0.5758861142829446,-48.16037504912188,2026-08-21,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-08-21,2026,8,21,233,0.0,0.0,,,,,0.0,1
-11.88476,-57.82592,2026-06-04,367.0,329.26,92.0,0.48,0.4,90,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,33030.0,37.74000000000001,,,,,0.25,0
-26.17691,-54.37161,2026-06-03,333.06,295.49,3.88,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19983.6,37.56999999999999,,,,,0.01161467999760522,0
-18.04218,-59.61234,2026-06-05,299.09,287.27,0.69,0.51,0.66,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,17945.399999999998,11.819999999999991,,,,,0.0022993102069379188,0
-9.14356,-50.94353,2026-06-03,327.65,294.95,2.43,0.34,0.56,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19659.0,32.69999999999999,,,,,0.007393884071200366,0
-12.678705080843322,-65.38253989074879,2025-07-01,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-01,2025,7,1,182,0.0,0.0,,,,,0.0,1
-31.89552194122708,-57.00117470966727,2026-02-11,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-11,2026,2,11,42,0.0,0.0,,,,,0.0,0
-30.84459848155084,-37.545073177829366,2025-04-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-04-25,2025,4,25,115,0.0,0.0,,,,,0.0,0
-12.51302,-48.2748,2026-06-05,305.7,291.22,1.04,0.48,0.4,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18342.0,14.47999999999996,,,,,0.0033909357678513206,0
-21.861368926989265,-73.69302868641405,2025-06-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-06-30,2025,6,30,181,0.0,0.0,,,,,0.0,0
-11.061568663903309,-71.78138615127635,2026-08-06,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-08-06,2026,8,6,218,0.0,0.0,,,,,0.0,1
-31.21069562173844,-60.43461535402507,2025-10-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-23,2025,10,23,296,0.0,0.0,,,,,0.0,1
-14.22535,-54.63052,2026-06-02,337.13,287.37,2.09,0.32,0.55,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20227.8,49.75999999999999,,,,,0.006181054623961198,0
-11.694166546026253,-45.28624270978063,2024-12-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-24,2024,12,24,359,0.0,0.0,,,,,0.0,0
-6.679900488579587,-53.66650287467488,2026-01-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-01-10,2026,1,10,10,0.0,0.0,,,,,0.0,0
-16.43086456297584,-38.39115188229037,2026-06-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-06-22,2026,6,22,173,0.0,0.0,,,,,0.0,0
-10.59755,-53.47337,2026-06-04,343.85,306.87,14.69,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20631.0,36.98000000000002,,,,,0.04259823111497752,0
-29.32637,-52.88748,2026-06-03,326.61,294.49,1.62,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19596.6,32.120000000000005,,,,,0.00494490400170935,0
-15.257973806810764,-41.98545770631832,2025-09-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-09-29,2025,9,29,272,0.0,0.0,,,,,0.0,1
-23.08861,-56.68409,2026-06-03,330.99,298.33,3.52,0.38,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19859.4,32.660000000000025,,,,,0.01060272899786138,0
-11.74684,-57.82993,2026-06-04,335.72,297.46,5.84,0.48,0.4,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20143.2,38.26000000000005,,,,,0.017343787122832025,0
-16.09116,-61.82928,2026-06-02,343.56,296.63,6.39,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20613.6,46.93000000000001,,,,,0.018545391223589506,0
-17.50286,-59.49725,2026-06-05,307.21,288.9,2.18,0.51,0.66,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18432.6,18.31,,,,,0.007073099510074301,0
-10.91794,-46.96599,2026-06-04,336.54,295.38,7.28,0.56,0.51,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20192.4,41.160000000000025,,,,,0.021567814184985483,0
-26.78651,-53.60955,2026-06-03,332.21,296.2,3.31,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19932.6,36.00999999999999,,,,,0.00993367545992017,0
-27.61196,-55.93085,2026-06-02,330.03,293.65,9.64,0.48,0.4,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19801.8,36.38,,,,,0.029121227683291548,0
1.3140707603211936,-40.59136644337396,2025-02-18,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-02-18,2025,2,18,49,0.0,0.0,,,,,0.0,0
-21.871984977980627,-41.47531435044132,2026-03-13,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-03-13,2026,3,13,72,0.0,0.0,,,,,0.0,0
-32.26946470789852,-44.79941110699677,2025-10-31,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-31,2025,10,31,304,0.0,0.0,,,,,0.0,1
-19.540990127374105,-37.81072449815582,2025-06-09,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-06-09,2025,6,9,160,0.0,0.0,,,,,0.0,0
-26.56827,-54.41671,2026-06-03,337.01,298.13,11.76,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20220.6,38.88,,,,,0.03479187006301589,0
-1.5515779534071754,-71.02846955908693,2026-09-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-09-10,2026,9,10,253,0.0,0.0,,,,,0.0,1
0.4343411521873648,-62.16899687214547,2026-03-26,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-03-26,2026,3,26,85,0.0,0.0,,,,,0.0,0
-16.37698304392904,-71.99252667568484,2026-06-05,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-06-05,2026,6,5,156,0.0,0.0,,,,,0.0,0
5.513800058270121,-42.76521187695218,2026-09-28,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-09-28,2026,9,28,271,0.0,0.0,,,,,0.0,1
-13.61744,-47.44796,2026-06-02,367.0,294.29,5.81,0.38,0.58,90,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,33030.0,72.70999999999998,,,,,0.01578804347826087,0
-12.43893,-58.41442,2026-06-05,302.13,289.26,1.37,0.53,0.67,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18127.8,12.870000000000005,,,,,0.004519513080196616,0
-33.25825,-60.2871,2026-06-02,328.71,284.19,4.16,0.41,0.37,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19722.6,44.51999999999998,,,,,0.012617148403142157,0
-14.277078894608628,-57.57042777831062,2025-03-06,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-03-06,2025,3,6,65,0.0,0.0,,,,,0.0,0
3.004744689307508,-54.11921560535782,2026-12-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-12-30,2026,12,30,364,0.0,0.0,,,,,0.0,0
-32.52318,-58.67736,2026-06-05,302.69,281.74,1.19,0.55,0.51,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18161.4,20.94999999999999,,,,,0.003918469491916098,0
-17.652960434410776,-71.16793781209529,2024-06-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-06-29,2024,6,29,181,0.0,0.0,,,,,0.0,0
-23.1537,-61.29642,2026-06-03,318.98,290.78,8.53,0.52,0.41,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19138.800000000003,28.200000000000045,,,,,0.026657916119757482,0
-4.327354984146574,-51.13502787995431,2025-02-18,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-02-18,2025,2,18,49,0.0,0.0,,,,,0.0,0
-9.59515,-48.11922,2026-06-03,337.43,291.52,6.79,0.51,0.66,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20245.8,45.910000000000025,,,,,0.02006323316490855,0
-10.98806,-51.23163,2026-06-03,341.68,296.59,6.01,0.6,0.53,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20500.8,45.09000000000003,,,,,0.01753822808451033,0
4.9297352896431335,-55.07496753166939,2026-11-26,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-11-26,2026,11,26,330,0.0,0.0,,,,,0.0,0
1.9591782778548392,-73.92570351488033,2024-12-12,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-12,2024,12,12,347,0.0,0.0,,,,,0.0,0
-14.07673,-53.38265,2026-06-04,310.07,290.34,3.97,0.48,0.4,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18604.2,19.730000000000015,,,,,0.01276240074581284,0
-9.64982,-37.30603,2026-06-02,333.27,304.91,2.25,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19996.2,28.35999999999996,,,,,0.006731085649325396,0
-16.70873,-59.64241,2026-06-02,335.91,299.3,4.08,0.45,0.39,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20154.6,36.610000000000014,,,,,0.012110059066219465,0
-16.71557,-59.72758,2026-06-02,328.62,301.42,2.61,0.44,0.39,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19717.2,27.19999999999999,,,,,0.007918208846550572,0
-15.5812072462343,-57.35767000204365,2025-08-14,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-08-14,2025,8,14,226,0.0,0.0,,,,,0.0,1
-16.35604535226617,-40.660667999265385,2026-03-05,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-03-05,2026,3,5,64,0.0,0.0,,,,,0.0,0
-18.662439336941688,-47.4009565745441,2026-02-03,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-03,2026,2,3,34,0.0,0.0,,,,,0.0,0
2.528263256044646,-70.25853000769222,2025-03-09,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-03-09,2025,3,9,68,0.0,0.0,,,,,0.0,0
-5.027632515059793,-64.72633217021155,2025-07-06,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-06,2025,7,6,187,0.0,0.0,,,,,0.0,1
-5.795537352130086,-59.34968307280401,2026-01-28,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-01-28,2026,1,28,28,0.0,0.0,,,,,0.0,0
-16.18179,-58.47649,2026-06-03,355.39,304.94,11.18,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,21323.4,50.44999999999999,,,,,0.03137012823030949,0
-15.63796,-60.2589,2026-06-03,305.47,290.46,0.57,0.39,0.44,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18328.2,15.010000000000048,,,,,0.0018598884066955979,0
-13.804125758014138,-37.18216415982025,2024-09-17,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-09-17,2024,9,17,261,0.0,0.0,,,,,0.0,1
-17.48698,-59.52154,2026-06-05,316.18,289.35,4.19,0.65,0.73,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18970.8,26.829999999999984,,,,,0.013210164575320009,0
-22.037942977506248,-50.95373440251329,2024-07-27,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-07-27,2024,7,27,209,0.0,0.0,,,,,0.0,1
-33.31059156573284,-49.9503099705247,2026-12-28,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-12-28,2026,12,28,362,0.0,0.0,,,,,0.0,0
-18.36884,-59.07697,2026-06-05,300.86,287.21,2.11,0.56,0.69,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18051.6,13.650000000000034,,,,,0.006989995362088385,0
-23.182842464602672,-61.464621892767695,2025-05-16,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-05-16,2025,5,16,136,0.0,0.0,,,,,0.0,0
-11.65480385717298,-56.82353845010204,2026-08-28,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-08-28,2026,8,28,240,0.0,0.0,,,,,0.0,1
-20.53198623338806,-70.44608708691153,2024-01-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-01-22,2024,1,22,22,0.0,0.0,,,,,0.0,0
-12.205896477294353,-65.01120048774554,2025-07-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-24,2025,7,24,205,0.0,0.0,,,,,0.0,1
-16.223533561101192,-64.22790592120353,2026-01-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-01-02,2026,1,2,2,0.0,0.0,,,,,0.0,0
-19.926155405712507,-45.13505155077559,2025-11-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-11-23,2025,11,23,327,0.0,0.0,,,,,0.0,0
-18.179226409616525,-56.39466855504672,2024-02-27,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-27,2024,2,27,58,0.0,0.0,,,,,0.0,0
-15.180808955488803,-46.10583671766484,2025-09-15,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-09-15,2025,9,15,258,0.0,0.0,,,,,0.0,1
-18.53999,-58.59459,2026-06-03,367.0,298.53,11.7,0.44,0.39,90,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,33030.0,68.47000000000003,,,,,0.03179347826086956,0
-10.583563341325306,-38.97570967457674,2025-07-08,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-08,2025,7,8,189,0.0,0.0,,,,,0.0,1
-23.56490449173588,-59.721764678241655,2025-10-03,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-03,2025,10,3,276,0.0,0.0,,,,,0.0,1
-20.155692737063664,-38.08915557827904,2025-06-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-06-29,2025,6,29,180,0.0,0.0,,,,,0.0,0
-21.905658123341176,-63.18407663771856,2024-11-27,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-27,2024,11,27,332,0.0,0.0,,,,,0.0,0
-10.13959,-49.15468,2026-06-04,320.54,292.82,1.62,0.38,0.36,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19232.4,27.720000000000027,,,,,0.005038253405486098,0
-6.056867964991046,-49.13628058871451,2024-02-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-20,2024,2,20,51,0.0,0.0,,,,,0.0,0
-9.248490400663115,-42.55262072524722,2024-12-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-29,2024,12,29,364,0.0,0.0,,,,,0.0,0
-26.28497,-56.44467,2026-06-04,333.63,295.48,2.55,0.4,0.44,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20017.8,38.14999999999998,,,,,0.007620356812001314,0
-12.332634424412683,-35.25477394685181,2024-01-31,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-01-31,2024,1,31,31,0.0,0.0,,,,,0.0,0
-10.59811,-53.47696,2026-06-04,356.5,308.4,14.69,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,21390.0,48.10000000000002,,,,,0.04109090909090909,0
3.046831354881647,-45.976631105860974,2024-02-07,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-07,2024,2,7,38,0.0,0.0,,,,,0.0,0
-7.763159684633557,-71.45096135673897,2026-05-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-05-22,2026,5,22,142,0.0,0.0,,,,,0.0,0
-15.982338474962802,-47.648023888142944,2024-12-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-30,2024,12,30,365,0.0,0.0,,,,,0.0,0
-12.44767,-58.47116,2026-06-05,323.13,288.61,3.3,0.7,0.75,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19387.8,34.51999999999998,,,,,0.010181100175855367,0
-23.13016909513088,-47.8898892982378,2025-06-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-06-25,2025,6,25,176,0.0,0.0,,,,,0.0,0
-9.08941110933759,-56.52214753337981,2026-02-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-02,2026,2,2,33,0.0,0.0,,,,,0.0,0
-13.57785,-65.2165,2026-06-04,336.69,293.65,8.3,0.5,0.66,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20201.4,43.04000000000002,,,,,0.02457875566347834,0
-29.00627,-56.53789,2026-06-04,327.03,288.27,3.4,0.43,0.46,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19621.8,38.75999999999999,,,,,0.010364905648873579,0
-8.082576531256919,-38.13757445659736,2024-01-05,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-01-05,2024,1,5,5,0.0,0.0,,,,,0.0,0
-23.459685964084347,-69.31684248280274,2026-07-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-07-29,2026,7,29,210,0.0,0.0,,,,,0.0,1
-11.54803,-52.80756,2026-06-05,325.29,291.25,7.65,0.63,0.54,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19517.4,34.04000000000002,,,,,0.02344540133010512,0
-4.144179069875008,-72.01970003357103,2024-09-09,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-09-09,2024,9,9,253,0.0,0.0,,,,,0.0,1
-20.3421111955263,-53.31128924783266,2024-04-01,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-04-01,2024,4,1,92,0.0,0.0,,,,,0.0,0
-12.20649,-57.29235,2026-06-04,315.34,292.92,14.99,0.58,0.52,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18920.4,22.41999999999996,,,,,0.04738572422077512,0
-16.50253,-59.81039,2026-06-03,332.27,302.78,2.31,0.41,0.37,30,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,9968.1,29.49000000000001,,,,,0.006931316950220543,0
-8.618329332880968,-34.28885398043328,2026-10-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-10-22,2026,10,22,295,0.0,0.0,,,,,0.0,1
-26.11382,-54.25222,2026-06-04,346.68,300.35,8.66,0.46,0.39,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20800.8,46.329999999999984,,,,,0.02490796134376438,0
-27.19643,-56.1391,2026-06-03,325.49,296.04,1.41,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19529.4,29.44999999999999,,,,,0.004318662133602867,0
-12.64254362861402,-70.98113689687125,2026-11-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-11-10,2026,11,10,314,0.0,0.0,,,,,0.0,0
-11.262712739501405,-36.77461009896402,2026-09-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-09-30,2026,9,30,273,0.0,0.0,,,,,0.0,1
-17.49021,-59.51247,2026-06-05,316.15,289.0,5.11,0.65,0.73,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18969.0,27.149999999999977,,,,,0.016112249724105316,0
-13.09792310833096,-56.43149612477747,2024-06-15,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-06-15,2024,6,15,167,0.0,0.0,,,,,0.0,0
-7.40303,-49.76718,2026-06-04,347.44,302.28,8.36,0.42,0.45,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20846.4,45.160000000000025,,,,,0.02399265296751234,0
-28.70692519963911,-71.05160860964821,2024-10-08,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-10-08,2024,10,8,282,0.0,0.0,,,,,0.0,1
-15.9421834406895,-62.21236970145307,2025-02-11,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-02-11,2025,2,11,42,0.0,0.0,,,,,0.0,0
-7.4031812206580625,-48.40261618912216,2024-09-28,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-09-28,2024,9,28,272,0.0,0.0,,,,,0.0,1
-26.22979,-53.48272,2026-06-04,329.69,294.53,1.74,0.43,0.38,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19781.4,35.160000000000025,,,,,0.005261725483080831,0
-17.48335,-59.52567,2026-06-03,300.39,289.96,1.1,0.51,0.41,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18023.4,10.430000000000009,,,,,0.003649756129931319,0
-27.566685274791656,-71.45107406608129,2025-01-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-01-24,2025,1,24,24,0.0,0.0,,,,,0.0,0
-26.48239009517526,-70.02612946631245,2026-10-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-10-22,2026,10,22,295,0.0,0.0,,,,,0.0,1
-18.63094,-54.91557,2026-06-02,345.12,303.86,11.0,0.51,0.49,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20707.2,41.25999999999999,,,,,0.03178088524211256,0
-8.48115,-46.27341,2026-06-05,314.07,290.99,1.65,0.43,0.38,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18844.2,23.079999999999984,,,,,0.0052369314755451165,0
-17.48785,-59.53806,2026-06-04,326.35,289.75,3.4,0.33,0.55,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19581.0,36.60000000000002,,,,,0.01038643653581793,0
-5.99931,-35.3248,2026-06-02,333.15,294.89,5.82,0.54,0.42,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19989.0,38.25999999999999,,,,,0.017417327547508604,0
-16.65764,-59.65316,2026-06-04,303.89,289.91,0.56,0.34,0.56,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18233.4,13.97999999999996,,,,,0.0018367280002623899,0
-28.37460269805849,-34.77748543866097,2024-11-12,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-12,2024,11,12,317,0.0,0.0,,,,,0.0,0
-6.25714745967371,-51.56838295348085,2024-03-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-03-23,2024,3,23,83,0.0,0.0,,,,,0.0,0
-19.97035,-44.09669,2026-06-03,297.56,286.62,0.94,0.51,0.66,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,17853.6,10.939999999999998,,,,,0.0031484458735262593,0
-11.32566,-53.95352,2026-06-03,333.93,302.19,4.86,0.39,0.44,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20035.8,31.74000000000001,,,,,0.014510494730242142,0
-18.32835,-51.07087,2026-06-02,335.4,301.64,2.68,0.45,0.63,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20124.0,33.75999999999999,,,,,0.007966706302021405,0
-28.83578,-56.60857,2026-06-04,346.42,285.6,6.38,0.43,0.46,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20785.2,60.81999999999999,,,,,0.018363939899833055,0
0.6225929543675122,-47.14287445598906,2024-07-19,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-07-19,2024,7,19,201,0.0,0.0,,,,,0.0,1
-28.78923,-59.34716,2026-06-04,332.53,290.98,8.76,0.63,0.54,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19951.8,41.54999999999996,,,,,0.026264503942673822,0
-11.73334,-54.8063,2026-06-04,349.24,311.64,15.72,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20954.4,37.60000000000002,,,,,0.04488350845134765,0
-15.88618,-63.19912,2026-06-03,321.02,291.65,3.18,0.6,0.53,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19261.2,29.370000000000005,,,,,0.009875163033351966,0
-17.49772,-59.55284,2026-06-04,330.71,301.99,4.06,0.48,0.48,30,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,9921.3,28.71999999999997,,,,,0.012239606885532543,0
-7.87142,-46.23674,2026-06-03,337.0,282.34,9.54,0.55,0.68,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20220.0,54.660000000000025,,,,,0.028224852071005915,0
3.921106910955352,-71.81516018633732,2025-09-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-09-20,2025,9,20,263,0.0,0.0,,,,,0.0,1
-13.591946968251449,-46.732517465584806,2025-09-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-09-25,2025,9,25,268,0.0,0.0,,,,,0.0,1
5.62525,-69.09413,2026-06-02,345.54,294.57,42.36,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20732.4,50.97000000000003,,,,,0.12223697120101575,0
5.356169095004475,-34.25115488875748,2026-02-21,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-21,2026,2,21,52,0.0,0.0,,,,,0.0,0
-16.55592,-59.29691,2026-06-04,311.06,289.98,0.66,0.33,0.55,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18663.6,21.079999999999984,,,,,0.0021149778888675257,0
-12.471501102493164,-71.47846536312085,2025-01-16,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-01-16,2025,1,16,16,0.0,0.0,,,,,0.0,0
-13.71894339599064,-36.81029624502117,2026-12-27,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-12-27,2026,12,27,361,0.0,0.0,,,,,0.0,0
-10.020797508025623,-65.19913710426198,2024-02-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-02,2024,2,2,33,0.0,0.0,,,,,0.0,0
3.375176239957326,-68.07404280863216,2026-04-07,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-04-07,2026,4,7,97,0.0,0.0,,,,,0.0,0
-23.2925,-56.62972,2026-06-03,306.74,287.3,0.83,0.38,0.36,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18404.4,19.44,,,,,0.0026970819522973938,0
-8.830636689867696,-55.14398681440807,2026-12-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-12-10,2026,12,10,344,0.0,0.0,,,,,0.0,0
-18.675461786530896,-71.03821002076296,2025-10-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-23,2025,10,23,296,0.0,0.0,,,,,0.0,1
-8.010368059850869,-54.199641892728216,2025-07-26,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-26,2025,7,26,207,0.0,0.0,,,,,0.0,1
